#,Date-Time (CDT/CST),Temperature   (°C),Light   (lux),Host Connected,End of File
3647,08/19/2025 05:00:00,21.92,0.00,,
3648,08/19/2025 05:05:00,21.92,0.00,,
3649,08/19/2025 05:10:00,21.88,0.00,,
3650,08/19/2025 05:15:00,21.83,0.00,,
3651,08/19/2025 05:20:00,21.83,0.00,,
3652,08/19/2025 05:25:00,21.79,0.00,,
3653,08/19/2025 05:30:00,21.75,0.00,,
3654,08/19/2025 05:35:00,21.79,0.00,,
3655,08/19/2025 05:40:00,21.79,0.00,,
3656,08/19/2025 05:45:00,21.75,0.00,,
3657,08/19/2025 05:50:00,21.75,0.00,,
3658,08/19/2025 05:55:00,21.75,0.00,,
3659,08/19/2025 06:00:00,21.75,0.00,,
3660,08/19/2025 06:05:00,21.75,0.00,,
3661,08/19/2025 06:10:00,21.75,0.00,,
3662,08/19/2025 06:15:00,21.70,0.00,,
3663,08/19/2025 06:20:00,21.75,0.00,,
3664,08/19/2025 06:25:00,21.79,0.00,,
3665,08/19/2025 06:30:00,21.79,0.00,,
3666,08/19/2025 06:35:00,21.79,0.00,,
3667,08/19/2025 06:40:00,21.79,0.00,,
3668,08/19/2025 06:45:00,21.75,0.00,,
3669,08/19/2025 06:50:00,21.79,0.00,,
3670,08/19/2025 06:55:00,21.75,1.22,,
3671,08/19/2025 07:00:00,21.75,4.52,,
3672,08/19/2025 07:05:00,21.70,14.21,,
3673,08/19/2025 07:10:00,21.75,26.79,,
3674,08/19/2025 07:15:00,21.70,53.52,,
3675,08/19/2025 07:20:00,21.75,72.40,,
3676,08/19/2025 07:25:00,21.70,97.96,,
3677,08/19/2025 07:30:00,21.75,134.16,,
3678,08/19/2025 07:35:00,21.75,173.60,,
3679,08/19/2025 07:40:00,21.79,222.88,,
3680,08/19/2025 07:45:00,21.83,287.12,,
3681,08/19/2025 07:50:00,21.96,318.40,,
3682,08/19/2025 07:55:00,21.96,381.60,,
3683,08/19/2025 08:00:00,22.09,427.04,,
3684,08/19/2025 08:05:00,22.13,485.44,,
3685,08/19/2025 08:10:00,22.31,514.08,,
3686,08/19/2025 08:15:00,22.43,563.68,,
3687,08/19/2025 08:20:00,22.56,606.24,,
3688,08/19/2025 08:25:00,22.73,636.80,,
3689,08/19/2025 08:30:00,22.91,676.80,,
3690,08/19/2025 08:35:00,23.08,737.92,,
3691,08/19/2025 08:40:00,23.29,798.72,,
3692,08/19/2025 08:45:00,23.46,927.68,,
3693,08/19/2025 08:50:00,23.72,972.48,,
3694,08/19/2025 08:55:00,23.98,1059.20,,
3695,08/19/2025 09:00:00,24.19,1229.44,,
3696,08/19/2025 09:05:00,24.54,1991.04,,
3697,08/19/2025 09:10:00,24.88,1639.04,,
3698,08/19/2025 09:15:00,25.18,1693.44,,
3699,08/19/2025 09:20:00,25.87,4064.00,,
3700,08/19/2025 09:25:00,26.08,1991.04,,
3701,08/19/2025 09:30:00,26.38,3022.08,,
3702,08/19/2025 09:35:00,26.94,2836.48,,
3703,08/19/2025 09:40:00,27.02,2161.28,,
3704,08/19/2025 09:45:00,27.28,2023.68,,
3705,08/19/2025 09:50:00,27.54,2048.00,,
3706,08/19/2025 09:55:00,27.93,2458.88,,
3707,08/19/2025 10:00:00,28.10,2188.80,,
3708,08/19/2025 10:05:00,28.40,2206.72,,
3709,08/19/2025 10:10:00,28.61,2364.16,,
3710,08/19/2025 10:15:00,28.87,2446.08,,
3711,08/19/2025 10:20:00,29.47,7152.64,,
3712,08/19/2025 10:25:00,30.71,9699.84,,
3713,08/19/2025 10:30:00,30.89,2664.96,,
3714,08/19/2025 10:35:00,30.80,3307.52,,
3715,08/19/2025 10:40:00,30.89,3069.44,,
3716,08/19/2025 10:45:00,30.89,2887.68,,
3717,08/19/2025 10:50:00,31.01,2987.52,,
3718,08/19/2025 10:55:00,31.19,3010.56,,
3719,08/19/2025 11:00:00,31.49,3304.96,,
3720,08/19/2025 11:05:00,32.47,8317.44,,
3721,08/19/2025 11:10:00,33.85,9978.88,,
3722,08/19/2025 11:15:00,34.96,9999.36,,
3723,08/19/2025 11:20:00,35.78,11914.24,,
3724,08/19/2025 11:25:00,36.63,10900.48,,
3725,08/19/2025 11:30:00,36.08,3713.28,,
3726,08/19/2025 11:35:00,36.76,14259.20,,
3727,08/19/2025 11:40:00,37.71,14356.48,,
3728,08/19/2025 11:45:00,38.31,14382.08,,
3729,08/19/2025 11:50:00,38.35,11822.08,,
3730,08/19/2025 11:55:00,37.84,7897.60,,
3731,08/19/2025 12:00:00,37.45,9477.12,,
3732,08/19/2025 12:05:00,37.15,3845.12,,
3733,08/19/2025 12:10:00,37.75,12974.08,,
3734,08/19/2025 12:15:00,38.35,8632.32,,
3735,08/19/2025 12:20:00,38.14,5757.44,,
3736,08/19/2025 12:25:00,37.84,5749.76,,
3737,08/19/2025 12:30:00,38.05,9666.56,,
3738,08/19/2025 12:35:00,38.69,15104.00,,
3739,08/19/2025 12:40:00,38.99,8867.84,,
3740,08/19/2025 12:45:00,38.39,8325.12,,
3741,08/19/2025 12:50:00,39.12,15948.80,,
3742,08/19/2025 12:55:00,39.38,7585.28,,
3743,08/19/2025 13:00:00,39.04,5496.32,,
3744,08/19/2025 13:05:00,38.69,4974.08,,
3745,08/19/2025 13:10:00,38.44,5100.80,,
3746,08/19/2025 13:15:00,38.01,2992.64,,
3747,08/19/2025 13:20:00,37.75,2822.40,,
3748,08/19/2025 13:25:00,37.66,2718.72,,
3749,08/19/2025 13:30:00,37.75,2667.52,,
3750,08/19/2025 13:35:00,37.88,2636.80,,
3751,08/19/2025 13:40:00,37.92,2622.72,,
3752,08/19/2025 13:45:00,38.05,2647.04,,
3753,08/19/2025 13:50:00,38.14,2713.60,,
3754,08/19/2025 13:55:00,38.31,2899.20,,
3755,08/19/2025 14:00:00,39.47,17095.68,,
3756,08/19/2025 14:05:00,40.02,3304.96,,
3757,08/19/2025 14:10:00,41.18,18114.56,,
3758,08/19/2025 14:15:00,41.31,3985.92,,
3759,08/19/2025 14:20:00,40.50,2105.60,,
3760,08/19/2025 14:25:00,39.89,11601.92,,
3761,08/19/2025 14:30:00,40.50,1443.84,,
3762,08/19/2025 14:35:00,38.39,1390.72,,
3763,08/19/2025 14:40:00,37.49,7139.84,,
3764,08/19/2025 14:45:00,36.72,1791.36,,
3765,08/19/2025 14:50:00,35.73,4551.68,,
3766,08/19/2025 14:55:00,38.01,16343.04,,
3767,08/19/2025 15:00:00,38.95,2167.68,,
3768,08/19/2025 15:05:00,37.49,2131.84,,
3769,08/19/2025 15:10:00,37.45,5662.72,,
3770,08/19/2025 15:15:00,38.48,4842.24,,
3771,08/19/2025 15:20:00,39.21,11438.08,,
3772,08/19/2025 15:25:00,39.77,4276.48,,
3773,08/19/2025 15:30:00,39.77,11811.84,,
3774,08/19/2025 15:35:00,39.64,1948.80,,
3775,08/19/2025 15:40:00,38.09,2244.48,,
3776,08/19/2025 15:45:00,38.05,3301.12,,
3777,08/19/2025 15:50:00,37.62,1955.20,,
3778,08/19/2025 15:55:00,37.02,2002.56,,
3779,08/19/2025 16:00:00,36.12,1474.56,,
3780,08/19/2025 16:05:00,35.39,2723.84,,
3781,08/19/2025 16:10:00,36.59,12590.08,,
3782,08/19/2025 16:15:00,38.35,11136.00,,
3783,08/19/2025 16:20:00,39.77,11289.60,,
3784,08/19/2025 16:25:00,40.45,12989.44,,
3785,08/19/2025 16:30:00,40.80,8977.92,,
3786,08/19/2025 16:35:00,39.77,2700.80,,
3787,08/19/2025 16:40:00,38.86,2758.40,,
3788,08/19/2025 16:45:00,38.18,2830.08,,
3789,08/19/2025 16:50:00,37.92,2917.12,,
3790,08/19/2025 16:55:00,37.75,2887.68,,
3791,08/19/2025 17:00:00,37.75,5218.56,,
3792,08/19/2025 17:05:00,37.62,3229.44,,
3793,08/19/2025 17:10:00,37.23,2775.04,,
3794,08/19/2025 17:15:00,36.98,2369.28,,
3795,08/19/2025 17:20:00,36.51,1356.80,,
3796,08/19/2025 17:25:00,35.69,1288.32,,
3797,08/19/2025 17:30:00,35.30,2141.44,,
3798,08/19/2025 17:35:00,35.52,2112.00,,
3799,08/19/2025 17:40:00,35.56,2424.96,,
3800,08/19/2025 17:45:00,35.86,3887.36,,
3801,08/19/2025 17:50:00,35.73,1876.48,,
3802,08/19/2025 17:55:00,35.52,1812.48,,
3803,08/19/2025 18:00:00,35.39,1701.12,,
3804,08/19/2025 18:05:00,35.35,3458.56,,
3805,08/19/2025 18:10:00,35.22,1819.52,,
3806,08/19/2025 18:15:00,34.96,1467.52,,
3807,08/19/2025 18:20:00,34.66,1374.72,,
3808,08/19/2025 18:25:00,34.32,1315.84,,
3809,08/19/2025 18:30:00,34.10,1449.60,,
3810,08/19/2025 18:35:00,33.76,1157.44,,
3811,08/19/2025 18:40:00,33.50,1242.56,,
3812,08/19/2025 18:45:00,33.29,1245.76,,
3813,08/19/2025 18:50:00,33.16,1161.60,,
3814,08/19/2025 18:55:00,33.03,1243.52,,
3815,08/19/2025 19:00:00,32.86,1014.40,,
3816,08/19/2025 19:05:00,32.73,916.16,,
3817,08/19/2025 19:10:00,32.47,907.20,,
3818,08/19/2025 19:15:00,32.30,986.56,,
3819,08/19/2025 19:20:00,32.13,975.04,,
3820,08/19/2025 19:25:00,32.04,944.00,,
3821,08/19/2025 19:30:00,31.83,806.40,,
3822,08/19/2025 19:35:00,31.49,400.32,,
3823,08/19/2025 19:40:00,31.14,348.00,,
3824,08/19/2025 19:45:00,30.76,289.60,,
3825,08/19/2025 19:50:00,30.41,226.16,,
3826,08/19/2025 19:55:00,30.11,195.92,,
3827,08/19/2025 20:00:00,29.86,176.08,,
3828,08/19/2025 20:05:00,29.64,158.80,,
3829,08/19/2025 20:10:00,29.43,136.60,,
3830,08/19/2025 20:15:00,29.26,154.80,,
3831,08/19/2025 20:20:00,29.08,159.84,,
3832,08/19/2025 20:25:00,29.00,98.04,,
3833,08/19/2025 20:30:00,28.91,24.46,,
3834,08/19/2025 20:35:00,28.78,10.68,,
3835,08/19/2025 20:40:00,28.53,4.90,,
3836,08/19/2025 20:45:00,28.14,1.22,,
3837,08/19/2025 20:50:00,27.67,0.00,,
3838,08/19/2025 20:55:00,27.37,0.00,,
3839,08/19/2025 21:00:00,27.15,0.00,,
3840,08/19/2025 21:05:00,26.72,0.00,,
3841,08/19/2025 21:10:00,26.38,0.00,,
3842,08/19/2025 21:15:00,26.04,0.00,,
3843,08/19/2025 21:20:00,25.57,0.00,,
3844,08/19/2025 21:25:00,25.14,0.00,,
3845,08/19/2025 21:30:00,24.92,0.00,,
3846,08/19/2025 21:35:00,24.66,0.00,,
3847,08/19/2025 21:40:00,24.49,0.00,,
3848,08/19/2025 21:45:00,24.41,0.00,,
3849,08/19/2025 21:50:00,24.45,0.00,,
3850,08/19/2025 21:55:00,24.45,0.00,,
3851,08/19/2025 22:00:00,24.45,0.00,,
3852,08/19/2025 22:05:00,24.54,0.00,,
3853,08/19/2025 22:10:00,24.58,0.00,,
3854,08/19/2025 22:15:00,24.49,0.00,,
3855,08/19/2025 22:20:00,24.45,0.00,,
3856,08/19/2025 22:25:00,24.32,0.00,,
3857,08/19/2025 22:30:00,24.24,0.00,,
3858,08/19/2025 22:35:00,24.15,0.00,,
3859,08/19/2025 22:40:00,24.11,0.00,,
3860,08/19/2025 22:45:00,24.02,0.00,,
3861,08/19/2025 22:50:00,24.06,0.00,,
3862,08/19/2025 22:55:00,24.02,0.00,,
3863,08/19/2025 23:00:00,24.06,0.00,,
3864,08/19/2025 23:05:00,24.02,0.00,,
3865,08/19/2025 23:10:00,23.98,0.00,,
3866,08/19/2025 23:15:00,24.02,0.00,,
3867,08/19/2025 23:20:00,24.02,0.00,,
3868,08/19/2025 23:25:00,23.98,0.00,,
3869,08/19/2025 23:30:00,23.94,0.00,,
3870,08/19/2025 23:35:00,23.85,0.00,,
3871,08/19/2025 23:40:00,23.85,0.00,,
3872,08/19/2025 23:45:00,23.81,0.00,,
3873,08/19/2025 23:50:00,23.81,0.00,,
3874,08/19/2025 23:55:00,23.72,0.00,,
3875,08/20/2025 00:00:00,23.72,0.00,,
3876,08/20/2025 00:05:00,23.68,0.00,,
3877,08/20/2025 00:10:00,23.59,0.00,,
3878,08/20/2025 00:15:00,23.59,0.00,,
3879,08/20/2025 00:20:00,23.51,0.00,,
3880,08/20/2025 00:25:00,23.46,0.00,,
3881,08/20/2025 00:30:00,23.38,0.00,,
3882,08/20/2025 00:35:00,23.34,0.00,,
3883,08/20/2025 00:40:00,23.25,0.00,,
3884,08/20/2025 00:45:00,23.29,0.00,,
3885,08/20/2025 00:50:00,23.25,0.00,,
3886,08/20/2025 00:55:00,23.21,0.00,,
3887,08/20/2025 01:00:00,23.21,0.00,,
3888,08/20/2025 01:05:00,23.16,0.00,,
3889,08/20/2025 01:10:00,23.08,0.00,,
3890,08/20/2025 01:15:00,23.03,0.00,,
3891,08/20/2025 01:20:00,23.03,0.00,,
3892,08/20/2025 01:25:00,22.99,0.00,,
3893,08/20/2025 01:30:00,22.99,0.00,,
3894,08/20/2025 01:35:00,22.95,0.00,,
3895,08/20/2025 01:40:00,22.95,0.00,,
3896,08/20/2025 01:45:00,22.99,0.00,,
3897,08/20/2025 01:50:00,22.95,0.00,,
3898,08/20/2025 01:55:00,22.91,0.00,,
3899,08/20/2025 02:00:00,22.91,0.00,,
3900,08/20/2025 02:05:00,22.86,0.00,,
3901,08/20/2025 02:10:00,22.82,0.00,,
3902,08/20/2025 02:15:00,22.78,0.00,,
3903,08/20/2025 02:20:00,22.78,0.00,,
3904,08/20/2025 02:25:00,22.78,0.00,,
3905,08/20/2025 02:30:00,22.73,0.00,,
3906,08/20/2025 02:35:00,22.73,0.00,,
3907,08/20/2025 02:40:00,22.69,0.00,,
3908,08/20/2025 02:45:00,22.69,0.00,,
3909,08/20/2025 02:50:00,22.69,0.00,,
3910,08/20/2025 02:55:00,22.69,0.00,,
3911,08/20/2025 03:00:00,22.65,0.00,,
3912,08/20/2025 03:05:00,22.65,0.00,,
3913,08/20/2025 03:10:00,22.61,0.00,,
3914,08/20/2025 03:15:00,22.65,0.00,,
3915,08/20/2025 03:20:00,22.61,0.00,,
3916,08/20/2025 03:25:00,22.65,0.00,,
3917,08/20/2025 03:30:00,22.65,0.00,,
3918,08/20/2025 03:35:00,22.69,0.00,,
3919,08/20/2025 03:40:00,22.65,0.00,,
3920,08/20/2025 03:45:00,22.61,0.00,,
3921,08/20/2025 03:50:00,22.65,0.00,,
3922,08/20/2025 03:55:00,22.52,0.00,,
3923,08/20/2025 04:00:00,22.56,0.00,,
3924,08/20/2025 04:05:00,22.56,0.00,,
3925,08/20/2025 04:10:00,22.61,0.00,,
3926,08/20/2025 04:15:00,22.65,0.00,,
3927,08/20/2025 04:20:00,22.65,0.00,,
3928,08/20/2025 04:25:00,22.65,0.00,,
3929,08/20/2025 04:30:00,22.61,0.00,,
3930,08/20/2025 04:35:00,22.56,0.00,,
3931,08/20/2025 04:40:00,22.52,0.00,,
3932,08/20/2025 04:45:00,22.43,0.00,,
3933,08/20/2025 04:50:00,22.43,0.00,,
3934,08/20/2025 04:55:00,22.39,0.00,,
3935,08/20/2025 05:00:00,22.35,0.00,,
3936,08/20/2025 05:05:00,22.26,0.00,,
3937,08/20/2025 05:10:00,22.22,0.00,,
3938,08/20/2025 05:15:00,22.22,0.00,,
3939,08/20/2025 05:20:00,22.09,0.00,,
3940,08/20/2025 05:25:00,22.09,0.00,,
3941,08/20/2025 05:30:00,22.09,0.00,,
3942,08/20/2025 05:35:00,22.05,0.00,,
3943,08/20/2025 05:40:00,22.05,0.00,,
3944,08/20/2025 05:45:00,22.01,0.00,,
3945,08/20/2025 05:50:00,21.96,0.00,,
3946,08/20/2025 05:55:00,21.92,0.00,,
3947,08/20/2025 06:00:00,21.92,0.00,,
3948,08/20/2025 06:05:00,21.88,0.00,,
3949,08/20/2025 06:10:00,21.88,0.00,,
3950,08/20/2025 06:15:00,21.83,0.00,,
3951,08/20/2025 06:20:00,21.83,0.00,,
3952,08/20/2025 06:25:00,21.83,0.00,,
3953,08/20/2025 06:30:00,21.79,0.00,,
3954,08/20/2025 06:35:00,21.83,0.00,,
3955,08/20/2025 06:40:00,21.79,0.00,,
3956,08/20/2025 06:45:00,21.75,0.00,,
3957,08/20/2025 06:50:00,21.79,0.00,,
3958,08/20/2025 06:55:00,21.92,0.61,,
3959,08/20/2025 07:00:00,22.13,2.04,,
3960,08/20/2025 07:05:00,22.01,5.13,,
3961,08/20/2025 07:10:00,21.92,11.30,,
3962,08/20/2025 07:15:00,22.01,20.96,,
3963,08/20/2025 07:20:00,22.13,44.84,,
3964,08/20/2025 07:25:00,22.05,85.56,,
3965,08/20/2025 07:30:00,22.01,149.80,,
3966,08/20/2025 07:35:00,22.01,263.44,,
3967,08/20/2025 07:40:00,22.05,361.60,,
3968,08/20/2025 07:45:00,22.09,442.08,,
3969,08/20/2025 07:50:00,22.18,495.36,,
3970,08/20/2025 07:55:00,22.31,489.60,,
3971,08/20/2025 08:00:00,22.43,520.32,,
3972,08/20/2025 08:05:00,22.52,573.44,,
3973,08/20/2025 08:10:00,22.65,567.68,,
3974,08/20/2025 08:15:00,22.65,586.08,,
3975,08/20/2025 08:20:00,22.69,631.04,,
3976,08/20/2025 08:25:00,22.73,648.32,,
3977,08/20/2025 08:30:00,22.78,682.24,,
3978,08/20/2025 08:35:00,22.82,747.20,,
3979,08/20/2025 08:40:00,22.91,784.00,,
3980,08/20/2025 08:45:00,22.99,874.56,,
3981,08/20/2025 08:50:00,23.12,953.92,,
3982,08/20/2025 08:55:00,23.25,939.20,,
3983,08/20/2025 09:00:00,23.25,967.68,,
3984,08/20/2025 09:05:00,23.25,1031.36,,
3985,08/20/2025 09:10:00,23.34,1128.00,,
3986,08/20/2025 09:15:00,23.38,1295.04,,
3987,08/20/2025 09:20:00,23.51,1408.64,,
3988,08/20/2025 09:25:00,23.59,1706.88,,
3989,08/20/2025 09:30:00,23.85,1715.84,,
3990,08/20/2025 09:35:00,23.94,1600.00,,
3991,08/20/2025 09:40:00,24.19,2419.84,,
3992,08/20/2025 09:45:00,24.54,2090.88,,
3993,08/20/2025 09:50:00,25.09,2220.16,,
3994,08/20/2025 09:55:00,25.99,4047.36,,
3995,08/20/2025 10:00:00,26.34,1556.48,,
3996,08/20/2025 10:05:00,26.47,2735.36,,
3997,08/20/2025 10:10:00,26.98,2741.76,,
3998,08/20/2025 10:15:00,27.41,2542.72,,
3999,08/20/2025 10:20:00,27.97,7224.32,,
4000,08/20/2025 10:25:00,29.38,10170.88,,
4001,08/20/2025 10:30:00,29.81,3123.20,,
4002,08/20/2025 10:35:00,29.68,3092.48,,
4003,08/20/2025 10:40:00,29.77,3066.88,,
4004,08/20/2025 10:45:00,30.03,3192.32,,
4005,08/20/2025 10:50:00,30.50,3549.44,,
4006,08/20/2025 10:55:00,30.80,3271.68,,
4007,08/20/2025 11:00:00,30.97,3477.76,,
4008,08/20/2025 11:05:00,32.34,11950.08,,
4009,08/20/2025 11:10:00,33.67,11269.12,,
4010,08/20/2025 11:15:00,34.62,12236.80,,
4011,08/20/2025 11:20:00,35.48,11463.68,,
4012,08/20/2025 11:25:00,36.21,13414.40,,
4013,08/20/2025 11:30:00,35.73,4675.84,,
4014,08/20/2025 11:35:00,33.89,2458.88,,
4015,08/20/2025 11:40:00,32.34,3985.92,,
4016,08/20/2025 11:45:00,32.09,5685.76,,
4017,08/20/2025 11:50:00,32.60,6310.40,,
4018,08/20/2025 11:55:00,33.42,6487.04,,
4019,08/20/2025 12:00:00,34.40,13726.72,,
4020,08/20/2025 12:05:00,34.75,4364.80,,
4021,08/20/2025 12:10:00,35.56,14771.20,,
4022,08/20/2025 12:15:00,36.42,10432.00,,
4023,08/20/2025 12:20:00,36.25,6167.04,,
4024,08/20/2025 12:25:00,36.16,5614.08,,
4025,08/20/2025 12:30:00,36.59,9241.60,,
4026,08/20/2025 12:35:00,37.54,15692.80,,
4027,08/20/2025 12:40:00,38.14,11182.08,,
4028,08/20/2025 12:45:00,37.58,7669.76,,
4029,08/20/2025 12:50:00,38.22,16911.36,,
4030,08/20/2025 12:55:00,38.35,7598.08,,
4031,08/20/2025 13:00:00,38.48,6220.80,,
4032,08/20/2025 13:05:00,38.26,5532.16,,
4033,08/20/2025 13:10:00,38.09,5527.04,,
4034,08/20/2025 13:15:00,37.54,3425.28,,
4035,08/20/2025 13:20:00,37.28,3233.28,,
4036,08/20/2025 13:25:00,37.11,3133.44,,
4037,08/20/2025 13:30:00,37.02,3082.24,,
4038,08/20/2025 13:35:00,36.98,3046.40,,
4039,08/20/2025 13:40:00,36.89,3028.48,,
4040,08/20/2025 13:45:00,37.02,3033.60,,
4041,08/20/2025 13:50:00,37.06,3092.48,,
4042,08/20/2025 13:55:00,37.23,3275.52,,
4043,08/20/2025 14:00:00,38.52,15616.00,,
4044,08/20/2025 14:05:00,39.04,3756.80,,
4045,08/20/2025 14:10:00,40.11,17909.76,,
4046,08/20/2025 14:15:00,40.37,4348.16,,
4047,08/20/2025 14:20:00,40.41,15498.24,,
4048,08/20/2025 14:25:00,41.57,14520.32,,
4049,08/20/2025 14:30:00,42.38,19189.76,,
4050,08/20/2025 14:35:00,42.90,18534.40,,
4051,08/20/2025 14:40:00,43.37,18472.96,,
4052,08/20/2025 14:45:00,41.70,4760.32,,
4053,08/20/2025 14:50:00,40.15,2906.88,,
4054,08/20/2025 14:55:00,41.27,15503.36,,
4055,08/20/2025 15:00:00,38.95,1329.28,,
4056,08/20/2025 15:05:00,38.74,10470.40,,
4057,08/20/2025 15:10:00,39.51,10037.76,,
4058,08/20/2025 15:15:00,40.28,8304.64,,
4059,08/20/2025 15:20:00,39.98,6656.00,,
4060,08/20/2025 15:25:00,39.72,4066.56,,
4061,08/20/2025 15:30:00,40.62,13388.80,,
4062,08/20/2025 15:35:00,41.40,11438.08,,
4063,08/20/2025 15:40:00,40.84,4709.12,,
4064,08/20/2025 15:45:00,40.24,3792.64,,
4065,08/20/2025 15:50:00,39.72,7014.40,,
4066,08/20/2025 15:55:00,39.68,3887.36,,
4067,08/20/2025 16:00:00,39.21,3978.24,,
4068,08/20/2025 16:05:00,39.17,1882.88,,
4069,08/20/2025 16:10:00,38.09,12441.60,,
4070,08/20/2025 16:15:00,39.38,10864.64,,
4071,08/20/2025 16:20:00,39.64,3471.36,,
4072,08/20/2025 16:25:00,38.91,1938.56,,
4073,08/20/2025 16:30:00,37.28,1652.48,,
4074,08/20/2025 16:35:00,36.42,3706.88,,
4075,08/20/2025 16:40:00,36.42,3527.68,,
4076,08/20/2025 16:45:00,36.46,2661.12,,
4077,08/20/2025 16:50:00,35.65,1103.36,,
4078,08/20/2025 16:55:00,35.43,2775.04,,
4079,08/20/2025 17:00:00,35.56,2976.00,,
4080,08/20/2025 17:05:00,35.65,3540.48,,
4081,08/20/2025 17:10:00,35.35,1044.48,,
4082,08/20/2025 17:15:00,34.92,2503.04,,
4083,08/20/2025 17:20:00,34.92,2787.84,,
4084,08/20/2025 17:25:00,34.96,2604.80,,
4085,08/20/2025 17:30:00,34.92,2375.68,,
4086,08/20/2025 17:35:00,35.18,2630.40,,
4087,08/20/2025 17:40:00,34.83,2096.00,,
4088,08/20/2025 17:45:00,34.75,2872.32,,
4089,08/20/2025 17:50:00,34.23,1738.88,,
4090,08/20/2025 17:55:00,33.89,1656.96,,
4091,08/20/2025 18:00:00,33.55,1589.12,,
4092,08/20/2025 18:05:00,33.50,2141.44,,
4093,08/20/2025 18:10:00,33.37,2508.16,,
4094,08/20/2025 18:15:00,33.20,1333.76,,
4095,08/20/2025 18:20:00,32.86,1281.92,,
4096,08/20/2025 18:25:00,32.56,1236.16,,
4097,08/20/2025 18:30:00,32.52,1295.04,,
4098,08/20/2025 18:35:00,32.26,1101.76,,
4099,08/20/2025 18:40:00,31.96,1047.04,,
4100,08/20/2025 18:45:00,31.70,1038.08,,
4101,08/20/2025 18:50:00,31.44,1004.48,,
4102,08/20/2025 18:55:00,31.31,943.04,,
4103,08/20/2025 19:00:00,31.10,895.04,,
4104,08/20/2025 19:05:00,30.93,877.76,,
4105,08/20/2025 19:10:00,30.63,761.92,,
4106,08/20/2025 19:15:00,30.33,698.56,,
4107,08/20/2025 19:20:00,30.11,770.88,,
4108,08/20/2025 19:25:00,29.90,620.48,,
4109,08/20/2025 19:30:00,29.68,537.44,,
4110,08/20/2025 19:35:00,29.34,474.08,,
4111,08/20/2025 19:40:00,29.13,422.08,,
4112,08/20/2025 19:45:00,28.87,433.60,,
4113,08/20/2025 19:50:00,28.65,324.96,,
4114,08/20/2025 19:55:00,28.40,278.96,,
4115,08/20/2025 20:00:00,28.10,235.36,,
4116,08/20/2025 20:05:00,27.88,189.12,,
4117,08/20/2025 20:10:00,27.67,143.96,,
4118,08/20/2025 20:15:00,27.41,106.96,,
4119,08/20/2025 20:20:00,27.28,74.04,,
4120,08/20/2025 20:25:00,27.11,45.24,,
4121,08/20/2025 20:30:00,26.94,23.64,,
4122,08/20/2025 20:35:00,26.81,9.86,,
4123,08/20/2025 20:40:00,26.72,3.68,,
4124,08/20/2025 20:45:00,26.60,1.02,,
4125,08/20/2025 20:50:00,26.51,0.00,,
4126,08/20/2025 20:55:00,26.47,0.00,,
4127,08/20/2025 21:00:00,26.38,0.00,,
4128,08/20/2025 21:05:00,26.30,0.00,,
4129,08/20/2025 21:10:00,26.25,0.00,,
4130,08/20/2025 21:15:00,26.17,0.00,,
4131,08/20/2025 21:20:00,26.04,0.00,,
4132,08/20/2025 21:25:00,25.95,0.00,,
4133,08/20/2025 21:30:00,25.87,0.00,,
4134,08/20/2025 21:35:00,25.82,0.00,,
4135,08/20/2025 21:40:00,25.78,0.00,,
4136,08/20/2025 21:45:00,25.74,0.00,,
4137,08/20/2025 21:50:00,25.69,0.00,,
4138,08/20/2025 21:55:00,25.65,0.00,,
4139,08/20/2025 22:00:00,25.61,0.00,,
4140,08/20/2025 22:05:00,25.57,0.00,,
4141,08/20/2025 22:10:00,25.48,0.00,,
4142,08/20/2025 22:15:00,25.44,0.00,,
4143,08/20/2025 22:20:00,25.31,0.00,,
4144,08/20/2025 22:25:00,25.18,0.00,,
4145,08/20/2025 22:30:00,25.14,0.00,,
4146,08/20/2025 22:35:00,25.05,0.00,,
4147,08/20/2025 22:40:00,24.97,0.00,,
4148,08/20/2025 22:45:00,24.88,0.00,,
4149,08/20/2025 22:50:00,24.92,0.00,,
4150,08/20/2025 22:55:00,24.79,0.00,,
4151,08/20/2025 23:00:00,24.79,0.00,,
4152,08/20/2025 23:05:00,24.66,0.00,,
4153,08/20/2025 23:10:00,24.62,0.00,,
4154,08/20/2025 23:15:00,24.54,0.00,,
4155,08/20/2025 23:20:00,24.54,0.00,,
4156,08/20/2025 23:25:00,24.45,0.00,,
4157,08/20/2025 23:30:00,24.45,0.00,,
4158,08/20/2025 23:35:00,24.41,0.00,,
4159,08/20/2025 23:40:00,24.36,0.00,,
4160,08/20/2025 23:45:00,24.32,0.00,,
4161,08/20/2025 23:50:00,24.28,0.00,,
4162,08/20/2025 23:55:00,24.19,0.00,,
4163,08/21/2025 00:00:00,24.19,0.00,,
4164,08/21/2025 00:05:00,24.19,0.00,,
4165,08/21/2025 00:10:00,24.11,0.00,,
4166,08/21/2025 00:15:00,24.11,0.00,,
4167,08/21/2025 00:20:00,24.06,0.00,,
4168,08/21/2025 00:25:00,24.06,0.00,,
4169,08/21/2025 00:30:00,24.02,0.00,,
4170,08/21/2025 00:35:00,23.98,0.00,,
4171,08/21/2025 00:40:00,23.94,0.00,,
4172,08/21/2025 00:45:00,23.89,0.00,,
4173,08/21/2025 00:50:00,23.85,0.00,,
