SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
48,13:58:17,2025-10-14,g34p_light_v2,mrk,,350,26440,,0.064332,2.922689,0.062947,1.780424,2.097149,2.052604,4.574127,2.476978,22.578672,23.068661,50.315453,0.441786,7.500000,PSF-00438_20251014135817_8d3,0.000000,0.000000,0.000000,132.400986,154.096939,0.140794,0.5,0.80,57.832722,1.000000,47.26,46.26,30.71,31.24,31.24,90.91,156.8,157.1,-0.2,1027,3.930,13:48:53,2025-10-14,0.05,1,-0.022,-0.020,-0.009,71.015,96.099,48.195,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,152.486084,25,-1.111791,152.609833,152.507645,0.102188,2.461254,2.476653,1.656527,0.939135,0.217496,0.006561,0.586724,1.031069,132.400986,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014135817_8d3,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
49,14:01:52,2025-10-14,g34p_light_v2,mrk,,329,35339,,0.109740,2.922521,0.105768,3.122626,2.144692,2.066600,4.727164,2.582472,22.732805,23.591835,51.999290,0.441786,7.500000,PSF-00438_20251014140152_0c5,0.000000,0.000000,0.000000,177.100891,265.468872,0.332875,0.5,0.80,150.650375,1.000000,48.04,46.29,30.82,31.82,31.82,90.91,156.8,73.4,53.2,1131,3.925,13:48:53,2025-10-14,0.05,1,0.003,-9999.000,-9999.000,3.915,-9999.000,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,254.363541,25,-7.975737,252.783173,254.067627,-1.284454,2.461266,2.477657,1.656351,0.743592,0.216568,0.012264,0.594458,1.125103,177.628036,0.000242,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014140152_0c5,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
50,14:04:42,2025-10-14,g34p_light_v2,mrk,,326,35885,,0.078822,2.922288,0.076752,2.138145,2.101969,2.048462,4.541868,2.439899,22.533852,23.122442,49.962246,0.441786,7.500000,PSF-00438_20251014140442_79f,0.000000,0.000000,0.000000,104.367973,129.409958,0.193509,0.5,0.80,112.719017,1.000000,46.90,45.71,30.88,31.12,31.12,90.91,156.8,157.2,-0.3,1456,3.921,14:02:06,2025-10-14,0.00,1,0.020,0.059,-0.002,35.862,80.297,40.005,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,125.697617,25,-2.535249,125.437256,125.785843,-0.348587,2.460485,2.476198,1.656106,0.939258,0.216009,0.002966,0.600134,1.417298,104.367973,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014140442_79f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
51,14:07:49,2025-10-14,g34p_light_v2,mrk,,332,26858,,0.022065,2.921275,0.021900,0.481872,2.064972,2.052899,3.998407,1.933434,22.583654,22.716467,43.985905,0.441786,7.500000,PSF-00438_20251014140749_fd1,0.000000,0.000000,0.000000,107.862350,175.979797,0.387075,0.5,0.80,233.762604,1.000000,45.99,45.72,30.92,28.90,28.90,90.90,156.6,30.5,80.5,1510,3.917,14:02:06,2025-10-14,0.00,1,0.030,0.030,-9999.000,115.742,57.145,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,169.357544,25,-4.489997,168.732758,169.561386,-0.828629,2.460495,2.474971,1.655046,0.657203,0.215729,-0.023812,0.606326,1.465470,107.862350,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014140749_fd1,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
52,14:10:24,2025-10-14,g34p_light_v2,mrk,,324,93482,,0.054491,2.922359,0.053493,1.224377,2.043244,2.012585,4.054172,2.010928,22.139132,22.476385,44.597286,0.441786,7.500000,PSF-00438_20251014141024_c94,0.000000,0.000000,0.000000,69.810745,79.994255,0.127303,0.5,0.80,69.173950,1.000000,45.55,44.86,30.90,29.14,29.14,90.91,156.8,-14.6,109.3,1358,3.914,14:02:06,2025-10-14,0.00,1,-0.004,-0.028,0.005,1.412,1.860,66.688,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,77.188965,25,-2.186675,76.078888,76.868423,-0.789536,2.459358,2.474380,1.656181,0.575366,0.215859,-0.020813,0.609944,1.329320,69.810745,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014141024_c94,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
53,14:14:26,2025-10-14,g34p_light_v2,mrk,,341,34184,,0.097981,2.923807,0.094804,1.180260,2.050493,2.020979,3.149712,1.099219,22.234400,22.559101,34.652485,0.441786,7.500000,PSF-00438_20251014141426_508,0.000000,0.000000,0.000000,146.490814,460.357697,0.681789,0.5,0.80,72.842018,1.000000,46.52,45.85,30.59,24.84,24.84,90.89,157.0,157.2,-0.2,267,3.909,14:02:06,2025-10-14,0.00,1,0.022,0.028,0.043,30.630,85.889,42.826,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,444.753540,25,-11.121559,443.458923,444.459534,-1.000610,2.460733,2.475749,1.657701,0.939336,0.218484,-0.066616,0.614112,0.347575,148.879410,0.000243,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014141426_508,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
54,14:19:23,2025-10-14,g34p_light_v2,mrk,,333,39048,,0.209728,2.922876,0.195687,2.903813,2.070466,1.997819,3.378769,1.308304,21.980446,22.779720,37.173965,0.441786,7.500000,PSF-00438_20251014141923_ee7,0.000000,0.000000,0.000000,148.043991,382.067719,0.612519,0.5,0.80,128.616074,1.000000,50.36,48.59,29.38,26.02,26.02,90.89,156.8,157.2,-0.3,525,3.904,14:14:39,2025-10-14,0.08,1,0.024,-0.001,-9999.000,4.574,138.985,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,363.822327,25,-12.637970,363.699677,364.001862,-0.302185,2.464637,2.481042,1.656724,0.939443,0.229179,-0.038847,0.614710,0.579527,148.043991,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014141923_ee7,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
55,14:22:28,2025-10-14,g34p_light_v2,mrk,,343,36234,,0.038990,2.923256,0.038477,0.848760,2.017229,1.995987,3.956447,1.939219,21.958652,22.192345,43.526466,0.441786,7.500000,PSF-00438_20251014142228_6a4,0.000000,0.000000,0.000000,140.942566,243.919739,0.422176,0.5,0.80,221.297516,1.000000,51.04,50.50,28.70,28.72,28.72,90.90,156.9,157.2,-0.2,1310,3.900,14:14:39,2025-10-14,0.08,1,0.000,-9999.000,-9999.000,-6.802,-9999.000,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,225.204712,25,-13.944780,220.305923,223.985794,-3.679871,2.467313,2.482109,1.657122,0.939302,0.235440,0.000418,0.617743,1.286146,140.942566,0.000243,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014142228_6a4,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
56,14:22:34,2025-10-14,g34p_light_v2,mrk,,,36234,,0.037813,2.922123,0.037330,0.685880,2.007177,1.989993,3.625603,1.618426,21.891697,22.080732,39.884857,0.441786,7.500000,PSF-00438_20251014142234_b6a,0.000000,0.000000,0.000000,176.723602,454.454102,0.611130,0.5,0.80,237.976471,1.000000,50.83,50.40,28.68,27.22,27.22,90.90,156.8,157.3,-0.3,974,3.897,14:14:39,2025-10-14,0.08,1,-0.004,-0.033,-0.007,-49.573,-14.857,212.736,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,434.924469,25,-13.906506,432.500122,434.574860,-2.074738,2.467185,2.481845,1.655934,0.939468,0.235605,-0.016847,0.617846,0.983040,176.723602,0.000242,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014142234_b6a,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
57,14:26:50,2025-10-14,g34p_light_v2,mrk,,331,25292,,0.080893,2.922323,0.078714,1.467759,2.022753,1.985995,3.664610,1.641858,21.849514,22.253910,40.317299,0.441786,7.500000,PSF-00438_20251014142650_e28,0.000000,0.000000,0.000000,185.985092,215.813171,0.138213,0.5,0.80,95.529312,1.000000,53.50,52.52,27.94,27.40,27.40,90.89,156.8,156.6,0.1,1728,3.895,14:25:12,2025-10-14,0.04,1,-0.011,0.039,-9999.000,66.750,33.080,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,209.825989,25,-5.507924,205.934280,207.939636,-2.005356,2.470156,2.485615,1.656143,0.937778,0.242655,-0.005989,0.624027,1.661704,185.985092,0.000242,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014142650_e28,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
58,14:29:29,2025-10-14,g34p_light_v2,mrk,,321,24278,,0.004141,2.920921,0.004135,0.113050,2.010530,2.007695,4.407701,2.397171,22.089407,22.120594,48.495155,0.441786,7.500000,PSF-00438_20251014142929_882,0.000000,0.000000,0.000000,226.656311,258.814697,0.124253,0.5,0.80,77.804634,1.000000,53.95,53.88,27.69,30.59,30.59,90.89,156.6,157.5,-0.6,1565,3.890,14:25:12,2025-10-14,0.04,1,-0.002,-9999.000,-9999.000,-1.297,-9999.000,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,252.973434,25,-4.680459,250.409607,252.124023,-1.714417,2.471990,2.486281,1.654675,0.940080,0.245069,0.034707,0.631061,1.515534,226.656311,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014142929_882,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
59,14:32:11,2025-10-14,g34p_light_v2,mrk,,351,38980,,0.080900,2.920849,0.078719,1.100177,2.045283,2.017712,3.278166,1.232883,22.202789,22.506186,36.072758,0.441786,7.500000,PSF-00438_20251014143211_ebd,0.000000,0.000000,0.000000,234.486221,368.185455,0.363130,0.5,0.80,153.863190,1.000000,55.05,54.31,27.64,25.51,25.51,90.88,156.6,157.1,-0.3,1059,3.888,14:25:12,2025-10-14,0.04,1,0.025,0.081,-9999.000,116.762,57.377,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,354.422821,25,-10.817183,350.153442,352.722382,-2.568939,2.472570,2.487745,1.654600,0.939165,0.245574,-0.024187,0.637999,1.060200,223.672272,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014143211_ebd,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
60,14:36:59,2025-10-14,g34p_light_v2,mrk,Flag,365,40737,,0.294970,2.921747,0.267922,4.253298,2.181189,2.074830,3.578239,1.397050,22.829927,24.000231,39.372360,0.441786,7.500000,PSF-00438_20251014143659_ac8,0.000000,0.000000,0.000000,145.255920,471.713776,0.692068,0.5,0.80,35.768383,1.000000,57.55,54.75,27.98,27.00,27.00,90.88,156.7,157.1,-0.3,129,3.881,14:25:12,2025-10-14,0.04,1,0.005,0.006,0.116,2.066,5.116,108.133,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,462.482574,25,-6.488488,461.579926,462.438538,-0.858612,2.473054,2.490946,1.655540,0.939174,0.242269,-0.011172,0.647584,0.223533,143.555038,0.000242,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014143659_ac8,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
61,14:37:27,2025-10-14,g34p_light_v2,mrk,,365,40737,,-0.080130,2.921928,-0.082390,-1.314267,2.094097,2.126991,3.499255,1.405158,23.403292,23.041367,38.502327,0.441786,7.500000,PSF-00438_20251014143727_66f,0.000000,0.000000,0.000000,158.816101,513.230835,0.690556,0.5,0.80,48.232735,1.000000,54.96,55.82,28.07,26.62,26.62,90.88,156.7,157.4,-0.4,175,3.878,14:37:22,2025-10-14,-3.20,0,0.025,-0.018,-0.039,38.911,141.216,69.801,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,505.134705,25,-6.535875,501.747253,503.887848,-2.140594,2.474437,2.491767,1.655729,0.939894,0.241389,-0.016623,0.648645,0.264380,158.816101,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014143727_66f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
62,14:40:18,2025-10-14,g34p_light_v2,mrk,,353,87080,,0.014524,2.923905,0.014452,0.294957,2.154110,2.146746,3.946339,1.792229,23.625660,23.706705,43.430790,0.441786,7.500000,PSF-00438_20251014144018_2dd,0.000000,0.000000,0.000000,87.404251,291.452698,0.700108,0.5,0.80,14.180618,1.000000,54.73,54.54,28.63,28.67,28.67,90.86,157.0,-14.6,109.3,51,3.878,14:37:22,2025-10-14,-3.20,0,0.008,-0.003,-9999.000,-0.118,-0.148,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,280.303009,25,-8.232724,277.369019,279.684082,-2.315063,2.472630,2.491324,1.657805,0.575372,0.236116,0.000754,0.654369,0.152853,87.404251,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014144018_2dd,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
63,14:44:39,2025-10-14,g34p_light_v2,mrk,,,47169,,-0.170213,2.923732,-0.180735,-4.210130,2.021139,2.126429,4.067004,2.045865,23.400780,22.242092,44.756290,0.441786,7.500000,PSF-00438_20251014144439_667,0.000000,0.000000,0.000000,74.263573,224.996140,0.669934,0.5,0.80,13.697177,1.000000,49.60,52.18,29.23,29.19,29.19,90.87,157.0,-17.7,111.3,51,3.839,14:37:22,2025-10-14,-3.20,0,0.000,0.011,0.037,31.856,32.174,37.741,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,224.694366,25,-0.650671,224.063156,224.066010,-0.002853,2.469399,2.484423,1.657623,0.569984,0.230586,-0.000201,0.660581,0.153281,74.263573,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014144439_667,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
64,14:44:52,2025-10-14,g34p_light_v2,mrk,,,47169,,-0.160676,2.921338,-0.170028,-3.657564,2.051646,2.143263,3.942010,1.890364,23.585123,22.576942,43.379093,0.441786,7.500000,PSF-00438_20251014144452_fc9,0.000000,0.000000,0.000000,92.833038,160.618179,0.422027,0.5,0.80,16.907444,1.000000,50.28,52.53,29.25,28.65,28.65,90.87,156.7,-17.4,111.1,100,3.869,14:37:22,2025-10-14,-3.20,0,0.034,0.059,-0.008,0.236,26.840,78.749,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,160.618179,25,0.354497,160.648941,161.124924,-0.475983,2.469846,2.485320,1.655111,0.570510,0.230382,-0.006819,0.660867,0.197398,92.833038,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014144452_fc9,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
65,14:48:04,2025-10-14,g34p_light_v2,mrk,,381,85651,,0.228280,2.921744,0.211737,3.610730,2.148994,2.058677,3.649233,1.500239,22.654070,23.647930,40.156841,0.441786,7.500000,PSF-00438_20251014144804_b8a,0.000000,0.000000,0.000000,170.750504,518.607117,0.670752,0.5,0.80,46.795818,1.000000,51.57,49.41,29.61,27.33,27.33,90.87,156.7,157.2,-0.3,174,3.840,14:47:44,2025-10-14,0.09,1,0.139,0.116,-9999.000,19.432,187.138,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,515.479065,25,-3.010950,512.036926,514.302979,-2.266052,2.465658,2.482583,1.655537,0.939365,0.227089,-0.026567,0.665194,0.264200,170.750504,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014144804_b8a,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
66,14:51:58,2025-10-14,g34p_light_v2,mrk,,356,87270,,0.106435,2.920874,0.102693,2.299831,2.151325,2.093762,4.116230,1.964904,23.040915,23.674368,45.297256,0.441786,7.500000,PSF-00438_20251014145158_f3b,0.000000,0.000000,0.000000,75.699806,239.091263,0.683385,0.5,0.80,27.691326,1.000000,50.62,49.26,29.96,29.40,29.40,90.87,156.6,-16.0,110.2,101,3.835,14:47:44,2025-10-14,0.09,1,0.049,0.075,-9999.000,39.986,58.151,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,231.687424,25,-5.145225,231.149200,231.736206,-0.587006,2.465390,2.481233,1.654627,0.573021,0.224026,-0.006431,0.670359,0.198429,75.699806,0.000242,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014145158_f3b,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
67,14:54:51,2025-10-14,g34p_light_v2,mrk,,368,39804,,0.040719,2.921765,0.040160,0.825056,2.173132,2.152503,3.976726,1.803593,23.688955,23.915987,43.765087,0.441786,7.500000,PSF-00438_20251014145451_f6a,0.000000,0.000000,0.000000,162.358047,499.330017,0.674848,0.5,0.80,19.086597,1.000000,50.40,49.92,30.21,28.81,28.81,90.87,156.7,156.9,-0.1,71,3.859,14:47:44,2025-10-14,0.09,1,-0.002,-9999.000,-9999.000,0.554,-9999.000,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,492.878082,25,-5.362115,489.668732,491.664917,-1.996185,2.466196,2.480883,1.655558,0.938485,0.221819,-0.016454,0.673962,0.170907,162.358047,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014145451_f6a,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
68,14:58:00,2025-10-14,g34p_light_v2,mrk,,364,35871,,0.109378,2.922747,0.105433,2.524744,2.207639,2.144586,4.305524,2.097885,23.602219,24.296148,47.384403,0.441786,7.500000,PSF-00438_20251014145800_232,0.000000,0.000000,0.000000,79.299690,249.797211,0.682544,0.5,0.80,61.623024,1.000000,50.45,49.00,30.47,30.18,30.18,90.86,156.8,-16.3,110.4,226,3.856,14:47:44,2025-10-14,0.09,1,-0.023,0.002,-9999.000,62.609,49.257,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,239.901428,25,-7.312307,238.201614,239.344330,-1.142715,2.464931,2.480882,1.656587,0.572524,0.219569,-0.003246,0.677726,0.310343,87.250832,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014145800_232,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
69,15:00:37,2025-10-14,g34p_light_v2,mrk,,359,63748,,0.107335,2.922373,0.103532,1.877640,2.230318,2.183422,3.823364,1.593047,24.028902,24.544994,42.076721,0.441786,7.500000,PSF-00438_20251014150037_37e,0.000000,0.000000,0.000000,218.622559,553.908936,0.605310,0.5,0.80,53.425488,1.000000,50.15,49.10,30.75,28.13,28.13,90.87,156.8,157.0,-0.1,221,3.853,14:58:14,2025-10-14,0.03,1,-0.060,0.064,0.051,225.751,112.789,55.505,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,549.942993,25,-5.285566,542.882690,546.353271,-3.470581,2.464989,2.480512,1.656196,0.938763,0.217156,-0.030820,0.680807,0.305794,218.622559,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014150037_37e,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
70,15:04:37,2025-10-14,g34p_light_v2,mrk,,366,37913,,0.102464,2.922576,0.098994,2.044711,2.295413,2.244395,4.105968,1.810555,24.702299,25.263809,45.191166,0.441786,7.500000,PSF-00438_20251014150437_d24,0.000000,0.000000,0.000000,184.427612,509.551086,0.638059,0.5,0.80,53.405846,1.000000,50.48,49.35,31.14,29.36,29.36,90.86,156.8,157.1,-0.2,209,3.847,14:58:14,2025-10-14,0.03,1,0.003,-0.094,-0.062,3.818,11.108,166.400,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,502.242554,25,-6.397357,498.058685,500.406128,-2.347443,2.465236,2.480846,1.656409,0.939100,0.213836,-0.021098,0.684950,0.295537,184.427612,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014150437_d24,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
71,15:07:53,2025-10-14,g34p_light_v2,mrk,,363,38701,,0.030734,2.921656,0.030414,0.685655,2.150886,2.133738,4.128453,1.977567,23.484119,23.672857,45.438148,0.441786,7.500000,PSF-00438_20251014150753_057,0.000000,0.000000,0.000000,109.398010,382.078796,0.713677,0.5,0.80,32.352982,1.000000,46.70,46.32,31.36,29.45,29.45,90.86,156.7,153.8,1.8,113,3.839,14:58:14,2025-10-14,0.03,1,-0.003,-0.000,-9999.000,0.589,0.348,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,375.329010,25,-6.218741,372.668274,373.189148,-0.520874,2.461192,2.475774,1.655444,0.930727,0.211958,-0.022683,0.687660,0.209251,109.398010,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014150753_057,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
72,15:14:42,2025-10-14,g34p_light_v2,mrk,,,36770,,0.282305,2.922767,0.257439,5.008952,2.277651,2.152650,3.984754,1.707103,23.689537,25.065144,43.851509,0.441786,7.500000,PSF-00438_20251014151442_d5e,0.000000,0.000000,0.000000,144.063599,518.911255,0.722373,0.5,0.80,49.961205,1.000000,49.39,46.68,31.39,28.84,28.84,90.87,156.8,157.1,-0.2,173,3.836,14:58:14,2025-10-14,0.03,1,-0.002,-0.000,-0.002,1.724,3.888,7.465,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,511.448273,25,-6.514004,507.285828,509.599548,-2.313721,2.461656,2.479350,1.656609,0.939123,0.211783,-0.030151,0.692646,0.262842,146.673553,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014151442_d5e,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
